ANO_ELEICAO;CD_TIPO_ELEICAO;NR_TURNO;TP_ABRANGENCIA;ID_UF;CD_CARGO;NR_CANDIDATO;NM_URNA_CANDIDATO;NR_PARTIDO
2022;2;1;ESTADUAL;19;7;11007;EDUARDO ROSA;11
2022;2;1;ESTADUAL;26;6;2066;PAULO LUCCAS;20
2022;2;1;ESTADUAL;11;6;5582;DELEGADO DOUTOR ROBERTO CAMPOS;55
2022;2;1;ESTADUAL;6;7;14007;IVAN CAVALCANTE THUREK;14
2022;2;1;ESTADUAL;11;6;1416;REPRESENTANTE EDMILSON;14
2022;2;1;ESTADUAL;25;7;12190;RITA DANTAS;12
2022;2;1;ESTADUAL;11;6;5511;DENILSON TEIXEIRA;55
2022;2;1;ESTADUAL;26;7;22250;CAPITÃO ALISSON;22
2022;2;1;ESTADUAL;4;7;20777;PR SAMUEL JARDIM;20
2022;2;1;ESTADUAL;5;7;20169;JOSÉ AUGUSTO SANTOS;20
2022;2;1;ESTADUAL;21;6;9011;IRMÃ CIRLEIDE;90
2022;2;1;ESTADUAL;11;7;77007;BIG JHOOW;77
2022;2;1;ESTADUAL;7;8;55123;CLAUDIO ABRANTES;55
2022;2;1;ESTADUAL;7;8;10800;DR. EDUARDO MOREIRA;10
2022;2;1;ESTADUAL;20;7;40123;DR CÉSAR MAIA;40
2022;2;1;ESTADUAL;5;7;50065;RUBENS SOUSA COLETIVA LEVANTE;50
2022;2;1;ESTADUAL;26;7;19119;GABRIEL PINELLI;19
2022;2;1;ESTADUAL;10;7;45555;INÁCIO MELO;45
2022;2;1;ESTADUAL;11;7;33650;DEISE COUTRIM;33
2022;2;1;ESTADUAL;8;6;2838;FABIO RIOS ;28
2022;2;1;ESTADUAL;19;7;20051;ANDREA AFFONSO;20
2022;2;1;ESTADUAL;10;7;44123;CHIQUINHO BRINGEL;44
2022;2;1;ESTADUAL;5;7;22038;SAMUEL JESUS;22
2022;2;1;ESTADUAL;8;6;1900;DR. VICTOR;19
2022;2;1;ESTADUAL;24;6;9004;NARA FAVERO;90
2022;2;1;ESTADUAL;26;6;2875;SUZI;28
2022;2;1;ESTADUAL;26;6;5123;FLAVINHO AMPERMAG;51
2022;2;1;ESTADUAL;16;7;18523;JOSAFÁ ARAÚJO;18
2022;2;1;ESTADUAL;2;7;55789;TONY CLOVES;55
2022;2;1;ESTADUAL;12;7;40045;LARISSA MARCA;40
2022;2;1;ESTADUAL;3;6;9099;ADRIANA MENDONÇA;90
2022;2;1;ESTADUAL;15;7;15777;SHÂMARA;15
2022;2;1;ESTADUAL;26;6;3393;DANIEL OCTACÍLIO;33
2022;2;1;ESTADUAL;8;7;44100;SÉRGIO CAMILO;44
2022;2;1;ESTADUAL;23;7;77773;SIONARA;77
2022;2;1;ESTADUAL;9;6;5060;ROCHA;50
2022;2;1;ESTADUAL;27;6;4013;AMANDA SOBREIRA;40
2022;2;1;ESTADUAL;21;7;40555;JAMES ALBINO;40
2022;2;1;ESTADUAL;5;6;4425;TATI OLIVEIRA;44
2022;2;1;ESTADUAL;14;7;22888;PABLO SOBRINHO;22
2022;2;1;ESTADUAL;10;7;40122;JOANEYDE DO SINDICATO;40
2022;2;1;ESTADUAL;11;6;7056;NANAH FERREIRA;70
2022;2;1;ESTADUAL;13;6;1112;IVONE BRANDÃO;11
2022;2;1;ESTADUAL;14;7;35888;RUAN CARLOS;35
2022;2;1;ESTADUAL;16;7;29001;LILIANY TENÓRIO;29
2022;2;1;ESTADUAL;19;7;55011;LAPROVITA;55
2022;2;1;ESTADUAL;26;7;11119;ANDERSON DA ACESSIBILIDADE;11
2022;2;1;ESTADUAL;14;7;14222;PR. JÚNIOR SANTOS;14
2022;2;1;ESTADUAL;14;6;2810;SUBOFICIAL PIRES;28
2022;2;1;ESTADUAL;10;7;36444;CORONEL LUNA;36
2022;2;1;ESTADUAL;5;6;1955;PÃO DIVIDIDO;19
2022;2;1;ESTADUAL;21;6;1033;DR WENCESLAU RUIZ;10
2022;2;1;ESTADUAL;11;7;27297;CARLOS ANTÔNIO ;27
2022;2;1;ESTADUAL;22;7;10888;ANA CONCEIÇÃO;10
2022;2;1;ESTADUAL;11;7;70888;GERALDO DE ALMEIDA;70
2022;2;1;ESTADUAL;23;7;11511;SIMONE FLORES;11
2022;2;1;ESTADUAL;24;7;51000;PROFESSOR GILSON;51
2022;2;1;ESTADUAL;18;7;23123;BRUNO DIAS;23
2022;2;1;ESTADUAL;9;7;28222;ANATOLIO QUEIROZ;28
2022;2;1;ESTADUAL;4;6;1520;MONICA PENHA;15
2022;2;1;ESTADUAL;23;7;13131;ALISSON FERRONATO;13
2022;2;1;ESTADUAL;25;6;5500;ALEXANDRE FIGUEIREDO;55
2022;2;1;ESTADUAL;10;7;40012;ESTEFANIO CASTRO;40
2022;2;2;ESTADUAL;24;3;13;DÉCIO LIMA;13
2022;2;1;ESTADUAL;19;7;33456;PROF JORDÃO;33
2022;2;1;ESTADUAL;22;7;11101;PAULISTA;11
2022;2;1;ESTADUAL;11;6;4530;ANDREIA BAETA;45
2022;2;1;ESTADUAL;17;6;1290;SARGENTO MARCOS ANDRÉ;12
2022;2;1;ESTADUAL;26;7;10852;PAULO VICENTE;10
2022;2;1;ESTADUAL;5;6;9085;FÁBIO MOTA;90
2022;2;1;ESTADUAL;26;7;11225;VALÉRIA REZENDE;11
2022;2;1;ESTADUAL;18;7;20777;PROF CELSO BOVAROTI;20
2022;2;1;ESTADUAL;11;7;20678;JOANA D ARC;20
2022;2;1;ESTADUAL;1;7;15700;ANTONIO CHUMBÃO;15
2022;2;1;ESTADUAL;20;6;4000;DOUTORA TÁSSIA;40
2022;2;1;ESTADUAL;18;7;28000;NENZO;28
2022;2;1;ESTADUAL;19;7;22580;DELEGADA VERONICA OLIVEIRA;22
2022;2;1;ESTADUAL;1;6;5544;GESSI CAPELÃO;55
2022;2;1;ESTADUAL;8;7;27000;GERALDO CARREIRO;27
2022;2;1;ESTADUAL;8;7;13500;WANDERLEI THOMAS;13
2022;2;1;ESTADUAL;19;6;3570;JORGE LEIBE;35
2022;2;1;ESTADUAL;18;7;36444;ANDREATTA DA MONTREAL;36
2022;2;1;ESTADUAL;25;6;1515;TITÓ;15
2022;2;1;ESTADUAL;13;7;15222;PROFESSORA ADÉLIA;15
2022;2;1;ESTADUAL;12;7;14121;ELDA PEREIRA;14
2022;2;1;ESTADUAL;19;6;1573;MARIA MACHADO;15
2022;2;1;ESTADUAL;3;7;77200;ROGÉRIO GONÇALVES;77
2022;2;1;ESTADUAL;7;8;55200;NAGELA MARIA;55
2022;2;1;ESTADUAL;18;6;4467;PROFESSORA VERA EUNICE;44
2022;2;1;ESTADUAL;18;7;55510;ROSANE GALVÃO;55
2022;2;1;ESTADUAL;22;6;2814;GLEISSON MORAIS;28
2022;2;1;ESTADUAL;13;6;4343;CHICO DALTRO;43
2022;2;1;ESTADUAL;11;6;9013;RONALDO BOM BRASIL;90
2022;2;1;ESTADUAL;26;7;12912;MARCIO PINO;12
2022;2;1;ESTADUAL;13;6;2701;SIMONE;27
2022;2;1;ESTADUAL;19;6;7060;CRIS MOTA;70
2022;2;1;ESTADUAL;10;7;90900;JOSY MATOS;90
2022;2;1;ESTADUAL;16;6;1940;JULIANA CHAVES;19
2022;2;1;ESTADUAL;19;7;11002;FABI ROCINHA EM FOCO;11
2022;2;1;ESTADUAL;14;7;15777;PAULA TITAN;15
2022;2;1;ESTADUAL;11;7;19995;ILZA DO CARMO;19
2022;2;1;ESTADUAL;18;6;1112;RONALDO BIZOTTO;11
2022;2;1;ESTADUAL;15;7;28000;CLERTON FRANCA;28
2022;2;1;ESTADUAL;15;6;3614;WILMA SANTOS;36
2022;2;1;ESTADUAL;26;6;2080;RODOLFO DESPACHANTE;20
2022;2;1;ESTADUAL;22;7;33033;ANA MARIA;33
2022;2;1;ESTADUAL;18;6;1001;JANAÍNA NAUMANN;10
2022;2;1;ESTADUAL;8;7;40444;GUTO GOMES;40
2022;2;1;ESTADUAL;24;7;13789;SÉRGIO;13
2022;2;1;ESTADUAL;14;7;40001;JABUTI DA EXPLOSÃO;40
2022;2;1;ESTADUAL;6;7;36366;ALMIR MOTA;36
2022;2;1;ESTADUAL;15;6;2020;LÉO GADELHA;20
2022;2;1;ESTADUAL;11;6;1244;IVAN DE ASSIS;12
2022;2;1;ESTADUAL;11;7;12444;HELIO HENRIQUE QUEIROZ;12
2022;2;1;ESTADUAL;19;7;36373;RONALDO TIJUQUINHA;36
2022;2;1;ESTADUAL;15;7;35777;ADAILMA SANTOS;35
2022;2;1;ESTADUAL;26;7;12888;CRISTIANE AQUINO;12
2022;2;1;ESTADUAL;27;7;51100;EDILENE TIMÓTEO;51
2022;2;1;ESTADUAL;1;7;44200;JOAO DE DEUS;44
2022;2;1;ESTADUAL;24;6;2323;CARMEN ZANOTTO;23
2022;2;1;ESTADUAL;23;7;45001;INVESTIGADORA ANA TÓPPOR;45
2022;2;1;ESTADUAL;18;7;18555;BRUNO DA BARBEARIA;18
2022;2;1;ESTADUAL;7;6;4555;LEANDRO NARDY;45
2022;2;1;ESTADUAL;17;7;77666;MARCELA TAVARES;77
2022;2;1;ESTADUAL;7;6;5125;DANIELLE CRISTHIE;51
2022;2;1;ESTADUAL;5;6;2002;CAPITÃO R BISPO DE IRMÃ DULCE;20
2022;2;1;ESTADUAL;24;7;19000;DANIEL CANDIDO;19
2022;2;1;ESTADUAL;15;7;55190;RAQUEL FRANÇA;55
2022;2;1;ESTADUAL;23;7;20700;CLEO PENHA;20
2022;2;1;ESTADUAL;6;6;4444;HEITOR FREIRE;44
2022;2;1;ESTADUAL;23;6;7022;BADACO;70
2022;2;1;ESTADUAL;5;6;5113;TIA LÚ;51
2022;2;1;ESTADUAL;23;7;19300;BOMBEIRO BIRA;19
2022;2;1;ESTADUAL;19;7;77114;NOEL DA FARMÁCIA;77
2022;2;1;ESTADUAL;14;7;22789;CLERIO CORREIA;22
2022;2;1;ESTADUAL;23;3;29;CESAR AUGUSTO;29
2022;2;1;ESTADUAL;26;6;1909;PROFESSOR LUCIANO SILVA;19
2022;2;1;ESTADUAL;23;7;45015;REPOLHINHO;45
2022;2;1;ESTADUAL;22;7;10190;SOLDADO SAMPAIO;10
2022;2;1;ESTADUAL;6;7;14133;TAMARA RODRIGUES;14
2022;2;1;ESTADUAL;24;7;22662;MOACIR BERTOLDI;22
2022;2;1;ESTADUAL;24;6;9007;SILVANA COMIN;90
2022;2;1;ESTADUAL;19;7;22888;MATTOS NASCIMENTO;22
2022;2;1;ESTADUAL;11;7;12120;LEO MENEZES;12
2022;2;1;ESTADUAL;11;7;43222;KENIA BORGES;43
2022;2;1;ESTADUAL;10;6;5055;SAMARTONY MARTINS;50
2022;2;1;ESTADUAL;23;7;70222;ALEX BORA;70
2022;2;1;ESTADUAL;9;7;13500;MAGNOLIA LAGO;13
2022;2;1;ESTADUAL;5;7;77144;BETA REIS;77
2022;2;1;ESTADUAL;6;6;4411;VANDERLAN ALVES;44
2022;2;1;ESTADUAL;26;6;3069;JARBAS DE MORAES;30
2022;2;1;ESTADUAL;21;7;36789;ROMANO MOREY;36
2022;2;1;ESTADUAL;5;7;55888;CAFU BARRETO;55
2022;2;1;ESTADUAL;5;6;7737;CLAUDIO SANTIAGO;77
2022;2;1;ESTADUAL;18;7;11789;PROFESSOR BRUNO;11
2022;2;1;ESTADUAL;8;7;10027;MAX VARGAS;10
2022;2;1;ESTADUAL;3;7;15987;FRANCISCO SOUZA;15
2022;2;1;ESTADUAL;8;7;45027;LUIZ FERNANDO MÜLLER;45
2022;2;1;ESTADUAL;16;6;2233;FERNANDO RODOLFO;22
2022;2;1;ESTADUAL;15;6;9010;DIANA XAVIER;90
2022;2;1;ESTADUAL;18;6;4088;ALTAMIR SANSON;40
2022;2;1;ESTADUAL;24;6;4433;ROSELI PEREIRA;44
2022;2;1;ESTADUAL;11;6;1990;JOSE EUSTAQUIO DE FARIA JUNIOR;19
2022;2;1;ESTADUAL;26;7;20400;MOACIR COVA INVESTIGADOR;20
2022;2;1;ESTADUAL;26;6;5152;FELIPE LINTZ;51
2022;2;1;ESTADUAL;6;6;7088;LORA DO ESPETINHO;70
2022;2;1;ESTADUAL;9;7;13007;PROFESSOR JULIO ANDERSON;13
2022;2;1;ESTADUAL;19;6;3653;MAURICIO REIS;36
2022;2;1;ESTADUAL;18;7;51500;SANDRA DA LION SEG;51
2022;2;1;ESTADUAL;14;6;7012;PROFESSOR ALFRAZEO;70
2022;2;1;ESTADUAL;16;7;11211;CLÓVIS PAIVA;11
2022;2;1;ESTADUAL;20;7;44111;DR. ANAX;44
2022;2;1;ESTADUAL;10;7;15888;CICIN;15
2022;2;1;ESTADUAL;26;6;4434;DOUGLAS VIEGAS;44
2022;2;1;ESTADUAL;11;7;15202;EVERTON ANDRADE;15
2022;2;1;ESTADUAL;20;7;35555;ZÉ PEIXEIRO;35
2022;2;1;ESTADUAL;9;7;27900;LEANDRO FOX;27
2022;2;1;ESTADUAL;23;6;1311;ALEXANDRE LINDENMEYER;13
2022;2;1;ESTADUAL;5;7;20444;VADO COBRADOR;20
2022;2;1;ESTADUAL;24;7;10123;SERGIO MOTTA;10
2022;2;1;ESTADUAL;11;6;2244;SAMUEL VIANA;22
2022;2;1;ESTADUAL;15;6;2800;PROFESSOR JOÃO ALBERTO;28
2022;2;1;ESTADUAL;7;6;9022;CHICO CRUVINEL;90
2022;2;1;ESTADUAL;14;6;4555;ENFERMEIRA SOCORRO;45
2022;2;1;ESTADUAL;5;6;4099;VICK PASSOS;40
2022;2;1;ESTADUAL;21;7;11999;JULIANA MELO;11
2022;2;1;ESTADUAL;10;7;55510;EVANDO VIANA;55
2022;2;1;ESTADUAL;10;7;55380;PROF. JULIO CÉSAR;55
2022;2;1;ESTADUAL;19;7;11113;MARIO SERGIO LEAL CORDEIRO;11
2022;2;1;ESTADUAL;5;6;1323;ZÉ NETO;13
2022;2;1;ESTADUAL;9;6;3303;INACINHO DA FAZENDINHA;33
2022;2;1;ESTADUAL;5;7;50123;MARCOS REZENDE;50
2022;2;1;ESTADUAL;18;6;3334;TAISA SANTANA - ZACA;33
2022;2;1;ESTADUAL;11;7;28727;SAM CLEVER;28
2022;2;1;ESTADUAL;18;7;22522;ROMULO QUINTINO;22
2022;2;1;ESTADUAL;16;6;2238;IVAN GUEDES;22
2022;2;1;ESTADUAL;25;6;1111;CAPITÃO SAMUEL;11
2022;2;1;ESTADUAL;26;7;28033;SOUZA JÚNIOR;28
2022;2;1;ESTADUAL;15;7;40111;CELIO ALVES;40
2022;2;1;ESTADUAL;26;6;1322;ARLINDO CHINAGLIA;13
2022;2;1;ESTADUAL;6;7;50444;ZULEIDE QUEIROZ;50
2022;2;1;ESTADUAL;6;7;50505;JAMYLLE MARTINS;50
2022;2;1;ESTADUAL;26;7;11110;EDUARDO RICATTO;11
2022;2;1;ESTADUAL;19;7;44123;MÁRCIO CANELLA;44
2022;2;1;ESTADUAL;18;6;4041;PROFESSORA SONIA GIMENEZ;40
2022;2;1;ESTADUAL;5;6;4577;SANDRA GUIMARÃES;45
2022;2;1;ESTADUAL;22;7;40013;EDUARDO MAGALHÃES;40
2022;2;1;ESTADUAL;1;7;15023;LUCIMAR BRINDES;15
2022;2;1;ESTADUAL;22;7;43888;DOZINHO;43
2022;2;1;ESTADUAL;19;6;2301;DR WELLINGTON BRUNO;23
2022;2;1;ESTADUAL;24;7;27222;TIAGO RONCHI;27
2022;2;1;ESTADUAL;15;6;1011;HUGO MOTTA;10
2022;2;1;ESTADUAL;13;7;51022;DELEGADO CLAUDEMIR;51
2022;2;1;ESTADUAL;22;7;35005;FRANCISCO SINTRAIMA;35
2022;2;1;ESTADUAL;24;7;50000;LUCAS MACHADO;50
2022;2;1;ESTADUAL;8;7;19200;DONA ARLETE;19
2022;2;1;ESTADUAL;24;7;19151;GABRIELZINHO;19
2022;2;1;ESTADUAL;27;6;3535;PROFESSOR NUBIO;35
2022;2;1;ESTADUAL;14;7;10300;ANGELO TAPAJÓS;10
2022;2;1;ESTADUAL;24;7;10157;MOTINHA;10
2022;2;1;ESTADUAL;11;7;44025;FABIANO PINTO;44
2022;2;1;ESTADUAL;3;7;10895;ANA ANDREA;10
2022;2;1;ESTADUAL;7;6;4077;PROFESSOR ISRAEL;40
2022;2;1;ESTADUAL;19;7;20456;EVANDRO HILÁRIO;20
2022;2;1;ESTADUAL;26;7;50123;RICARDO ALVAREZ;50
2022;2;1;ESTADUAL;17;7;13113;CALINA LOPES ;13
2022;2;1;ESTADUAL;15;7;55678;ISLÁ;55
2022;2;1;ESTADUAL;18;7;14512;ROQUE DE SOUZA;14
2022;2;1;ESTADUAL;18;6;1522;ALEX SANTANA;15
2022;2;1;FEDERAL;BR;1;21;SOFIA MANZANO;21
2022;2;1;ESTADUAL;22;7;22122;NETINHO PINHO;22
2022;2;1;ESTADUAL;11;7;30034;DANIEL ANGOTTI;30
2022;2;1;ESTADUAL;8;6;4422;HELDER CARNIELLI;44
2022;2;1;ESTADUAL;5;7;20722;CRISTIANE SALES;20
2022;2;1;ESTADUAL;26;7;14006;GILBERTO BOMBA;14
2022;2;1;ESTADUAL;19;7;15163;MICHELLE DO SALÃO;15
2022;2;1;ESTADUAL;17;7;22190;SARGENTO JARBAS;22
2022;2;1;ESTADUAL;19;7;11375;ARILTO CRUZ;11
2022;2;1;ESTADUAL;16;6;7055;ALEMÃO;70
2022;2;1;ESTADUAL;12;3;15;ANDRÉ PUCCINELLI;15
2022;2;1;ESTADUAL;9;7;22100;TULIO ISAC;22
2022;2;1;ESTADUAL;11;7;28112;LUIZ ALBERGARIA;28
2022;2;1;ESTADUAL;16;6;2077;NANCY TIBURTINO;20
2022;2;1;ESTADUAL;11;7;44258;FLAVIA CAROL DA LOTERICA;44
2022;2;1;ESTADUAL;11;7;14145;FRADIQUE GURITA;14
2022;2;1;ESTADUAL;16;7;44040;ELBA SANTOS;44
2022;2;1;ESTADUAL;25;6;2718;KELLY QUILOMBOLAS;27
2022;2;1;ESTADUAL;18;6;1531;FELIX COELHO;15
2022;2;1;ESTADUAL;26;6;5044;FLÁVIO CASIMIRO;50
2022;2;1;ESTADUAL;6;7;70150;EMILIO FREITAS;70
2022;2;1;ESTADUAL;7;8;13222;JOÃO DÃO RODOVIÁRIO;13
2022;2;1;ESTADUAL;15;7;15333;HOSANA CHAGAS;15
2022;2;1;ESTADUAL;5;7;20412;TIA SICA;20
2022;2;1;ESTADUAL;23;6;1345;PICOLOTTO;13
2022;2;1;ESTADUAL;14;6;4007;MÁRCIO SANTOS;40
2022;2;1;ESTADUAL;22;7;44244;PROF LUIS CLAUDIO;44
2022;2;1;ESTADUAL;27;7;51300;CLAUDETE SOARES;51
2022;2;1;ESTADUAL;1;7;12212;GIGI;12
2022;2;1;ESTADUAL;11;7;22100;MARCION DA FUSOBRAS;22
2022;2;1;ESTADUAL;27;7;14444;ROBSON HARITIANÃ;14
2022;2;1;ESTADUAL;11;7;10777;CLAUDIO PAIVA;10
2022;2;1;ESTADUAL;19;6;4502;EVANDRO MACHADO;45
2022;2;1;ESTADUAL;11;6;1113;MARCELO CACIANO;11
2022;2;1;ESTADUAL;18;7;14005;NERCI MARTINS VELHO;14
2022;2;1;ESTADUAL;18;6;2855;LIAH PRADO DO POVO;28
2022;2;1;ESTADUAL;18;7;44555;EMERSON BACIL;44
2022;2;1;ESTADUAL;19;6;4450;BALTAZAR;44
2022;2;1;ESTADUAL;8;7;55700;EVANDRO CASSARO;55
2022;2;1;ESTADUAL;23;7;11122;FREDERICO ANTUNES;11
2022;2;1;ESTADUAL;19;7;18306;VERINHA;18
2022;2;1;ESTADUAL;20;6;1133;ZÉ LINS;11
2022;2;1;ESTADUAL;5;7;14467;ELIENE ANCHIETA;14
2022;2;1;ESTADUAL;26;7;43773;JOEL JUNIOR;43
2022;2;1;ESTADUAL;19;6;5033;PASTOR HENRIQUE VIEIRA;50
2022;2;1;ESTADUAL;21;7;36713;CB CLEUMAR;36
2022;2;1;ESTADUAL;23;7;40140;CARLA SARAIVA;40
2022;2;1;ESTADUAL;19;6;2882;CORONEL LERMEN;28
2022;2;1;ESTADUAL;6;6;1407;EVANDRO FURTADO;14
2022;2;1;ESTADUAL;8;7;27227;RODRIGO CAMILO;27
2022;2;1;ESTADUAL;16;6;1213;DINHO É JUNTOS POR PERNAMBUCO;12
2022;2;1;ESTADUAL;26;6;5559;RENATO PAIVA;55
2022;2;1;ESTADUAL;19;6;4505;CLAUDIA MARTA;45
2022;2;1;ESTADUAL;18;6;3633;DOUTOR PEDRO ROESLER;36
2022;2;1;ESTADUAL;19;7;14200;LIL;14
2022;2;1;ESTADUAL;19;6;5533;ZAQUEU TEIXEIRA;55
2022;2;1;ESTADUAL;26;6;4017;A.C.;40
2022;2;1;ESTADUAL;26;6;3601;SUELI BARBOSA;36
2022;2;1;ESTADUAL;16;7;77122;LEANDRO KARIOKA;77
2022;2;1;ESTADUAL;21;7;45250;MAJÚ ASSUNÇÃO;45
2022;2;1;ESTADUAL;27;6;1438;FERNANDA MORAES;14
2022;2;1;ESTADUAL;4;7;10147;PASTOR OLIVEIRA;10
2022;2;1;ESTADUAL;4;6;2822;MARCELO DA CÁRITAS;28
2022;2;1;ESTADUAL;19;7;90120;SABINO;90
2022;2;1;ESTADUAL;19;7;12013;ROSI CORDEIRO;12
2022;2;1;ESTADUAL;9;7;10180;DENICE RODRIGUES;10
2022;2;1;ESTADUAL;11;6;2221;MARCILENE SILVA;22
2022;2;1;ESTADUAL;5;6;7044;JUNEIDE OLIVEIRA;70
2022;2;1;ESTADUAL;20;6;2233;CAPITÃ CARLA CÂMARA;22
2022;2;1;ESTADUAL;26;6;3672;BILLA MUDANÇAS;36
2022;2;1;ESTADUAL;4;7;14999;JAIME PEREZ;14
2022;2;1;ESTADUAL;4;7;10369;PASTOR JOÃO DE DEUS;10
2022;2;1;ESTADUAL;19;7;19688;JULIANA DO TAXI;19
2022;2;1;ESTADUAL;18;6;5588;MÁRCIA SCHIER;55
2022;2;1;ESTADUAL;19;7;33103;ANDERSON SILVA;33
2022;2;1;ESTADUAL;3;7;45192;AMARILDO DA AMBULANCIA;45
2022;2;1;ESTADUAL;18;7;14012;DR FABRÍCIO BATISTA;14
2022;2;1;ESTADUAL;3;7;40800;IRAILTON SENA;40
2022;2;1;ESTADUAL;16;7;13111;WEDSON GALINDO;13
2022;2;1;ESTADUAL;18;7;10777;MARCOS DO MANDATO DA JUVENTUDE;10
2022;2;1;ESTADUAL;8;7;11333;RAQUEL LESSA;11
2022;2;1;ESTADUAL;3;7;20777;DR GOMES;20
2022;2;1;ESTADUAL;3;7;20999;DR MICHEL TORRES;20
2022;2;1;ESTADUAL;5;7;18120;PROFESSOR JOILSON;18
2022;2;1;ESTADUAL;17;6;1999;RAÍSSA PROTETORA;19
2022;2;1;ESTADUAL;1;7;15615;CHICO DO ESPORTE;15
2022;2;1;ESTADUAL;5;7;12812;RICARDO JUSTO;12
2022;2;1;ESTADUAL;15;7;28555;EDMILSON DUROGER;28
2022;2;1;ESTADUAL;7;8;19999;MÁRCIA MARTINS;19
2022;2;1;ESTADUAL;9;7;30190;SARGENTO VAGUINHO;30
2022;2;1;ESTADUAL;23;7;70640;JETTO REIS;70
2022;2;1;ESTADUAL;23;7;70013;MIRIAM KATIUSCIA;70
2022;2;1;ESTADUAL;19;7;90007;CLAUDIO DO FORUM;90
2022;2;1;ESTADUAL;13;7;43222;ELI LEAL;43
2022;2;1;ESTADUAL;20;6;7770;GARIBALDE LEITE;77
2022;2;1;ESTADUAL;14;6;1477;SGT GEYZA KOBAYASHI;14
2022;2;1;ESTADUAL;11;7;35089;NELSON MORAIS;35
2022;2;1;ESTADUAL;17;7;50456;PROFESSORA ANTÔNIA DE MARIA;50
2022;2;1;ESTADUAL;18;7;90055;SARGENTO DE SÁ;90
2022;2;1;ESTADUAL;26;7;12007;CLAUDINHO DE OLIVEIRA SOWETO;12
2022;2;1;ESTADUAL;27;7;51111;THIAGO PAULINO;51
2022;2;1;ESTADUAL;13;6;1935;MANOEL NOSSANGUE;19
2022;2;1;ESTADUAL;5;7;70777;BETÂNIA ARAÚJO;70
2022;2;1;ESTADUAL;26;6;4056;RIVANDA RIELI;40
2022;2;1;ESTADUAL;26;6;2788;TERESA EYMAEL;27
2022;2;1;ESTADUAL;22;7;90123;MARCELINHO FERNANDES;90
2022;2;1;ESTADUAL;27;7;22345;MIGUEL BARROS;22
2022;2;1;ESTADUAL;18;6;1434;LILIANE FREITAS;14
2022;2;1;ESTADUAL;7;8;20147;PROFESSORA FÁTIMA MONTENEGRO;20
2022;2;1;ESTADUAL;2;7;22200;EDILMA DA ÓTICA;22
2022;2;1;ESTADUAL;14;7;12555;SHAKIRA SOUZA;12
2022;2;1;ESTADUAL;9;7;36007;GUIDO ROCHA;36
2022;2;1;ESTADUAL;27;6;1542;PROFESSORA EVA LIMA;15
2022;2;1;ESTADUAL;6;7;70321;DANIEL BORGES;70
2022;2;1;ESTADUAL;25;6;2244;ICARO DE VALMIR;22
2022;2;1;ESTADUAL;14;7;11001;MARCELO SANTOS;11
2022;2;1;ESTADUAL;4;7;20456;ALEXANDRE MIRANDA;20
2022;2;1;ESTADUAL;11;6;1917;MISSIONARIO PAULO VITOR;19
2022;2;1;ESTADUAL;15;7;45745;ROSA TORREÃO;45
2022;2;1;ESTADUAL;26;7;70555;RENATA MORAIS;70
2022;2;1;ESTADUAL;5;6;1900;SIDNINHO;19
2022;2;1;ESTADUAL;1;7;90456;VILSEU FERREIRA;90
2022;2;1;ESTADUAL;3;6;3344;THATY BARONE;33
2022;2;1;ESTADUAL;22;6;1107;JOICY VANIA;11
2022;2;1;ESTADUAL;15;7;14888;PASTOR MARCIO LIMA;14
2022;2;1;ESTADUAL;14;6;1112;IRISMAR;11
2022;2;1;ESTADUAL;26;7;13258;ESTELA ALMAGRO;13
2022;2;1;ESTADUAL;16;6;2815;ERALDO BRITO;28
2022;2;1;ESTADUAL;5;6;9000;BRUNO BARRETO;90
2022;2;1;ESTADUAL;23;7;20345;ROSE SANTOS;20
2022;2;1;ESTADUAL;19;7;27345;MC VOVÔ DO FUNK;27
2022;2;1;ESTADUAL;26;7;27800;SIMONE CRISTINA;27
2022;2;1;ESTADUAL;8;7;22138;MARCELO SUZART;22
2022;2;1;ESTADUAL;19;7;35200;FERNANDO RUSSO;35
2022;2;1;ESTADUAL;26;6;4565;RICARDO TRIPOLI;45
2022;2;1;ESTADUAL;19;6;3556;NORLI CARLINI;35
2022;2;1;ESTADUAL;23;6;5012;ROMER GUEX;50
2022;2;1;ESTADUAL;7;8;36180;ELISANGELA ALMEIDA;36
2022;2;1;ESTADUAL;6;5;700;KAMILA CARDOSO;70
2022;2;1;ESTADUAL;17;6;1312;FLAVIO NOGUEIRA;13
2022;2;1;ESTADUAL;6;7;55888;KEIVIA DIAS;55
2022;2;1;ESTADUAL;26;7;45059;PARRON;45
2022;2;1;ESTADUAL;8;6;5133;MAJOR WALLACE;51
2022;2;1;ESTADUAL;9;6;3635;MARCELO BRITES;36
2022;2;1;ESTADUAL;6;7;11444;LEONARDO PINHEIRO;11
2022;2;1;ESTADUAL;18;3;33;SOLANGE FERREIRA BUENO;33
2022;2;1;ESTADUAL;7;8;77999;ABIAS SILVA;77
2022;2;1;ESTADUAL;15;6;2872;ADONAI;28
2022;2;1;ESTADUAL;11;7;30030;BERNARDO SILVIANO BRANDÃO;30
2022;2;1;ESTADUAL;5;7;22210;ROGER LIMA;22
2022;2;1;ESTADUAL;26;6;4060;EDINHO SANTANA;40
2022;2;1;ESTADUAL;27;6;2750;IVONETE;27
2022;2;1;ESTADUAL;26;6;7015;WALTER DE BARROS;70
